SG_UF_PROVA;NU_NOTA_MT
MG;528.6
GO;423.4
TO;
RJ;626.5
PE;577.3
RJ;761.3
RJ;528.3
PA;465.3
TO;341.1
AL;398.1
DF;
PE;487.4
SP;755.8
AP;504.9
MG;
CE;359.4
MG;617.1
AM;
RJ;852.4
MT;553.0
BA;724.8
AP;
MA;525.8
PE;384.0
RS;
PE;385.6
MS;
PR;667.2
MG;759.4
MG;449.2
SP;
SP;631.6
PR;561.0
CE;558.7
PE;358.0
SP;
RS;
CE;519.5
SP;
BA;717.3
BA;578.6
GO;
PA;503.2
SP;
PB;
PE;
RN;688.0
CE;562.2
PI;508.4
DF;638.3
AL;414.9
GO;
SP;589.9
MA;475.3
PE;530.6
SP;
PE;
AL;836.4
PA;414.5
MS;
AL;
MA;
RJ;576.2
RJ;
PB;618.0
RS;
SP;715.0
BA;
SP;
SP;548.8
SE;461.3
AM;
PA;
SP;
BA;
BA;
SP;442.6
PA;386.9
GO;530.6
SP;
MT;367.9
BA;524.3
MG;
RJ;417.5
MG;628.4
RJ;679.7
MT;596.7
BA;456.9
DF;369.1
SP;
SP;516.8
PR;404.0
MT;400.0
RN;
SP;
MG;
RJ;472.4
MT;417.7
CE;
PA;577.2
MG;743.2
PB;
MG;633.2
SE;464.4
AM;
SP;
PI;433.7
SP;607.7
GO;690.5
SP;657.3
SP;609.7
PE;498.1
SC;
AL;391.7
CE;499.8
BA;397.9
MG;580.6
SC;553.7
BA;
BA;
PI;
SP;
BA;
CE;506.9
MG;577.4
SP;601.9
RJ;606.8
RJ;651.4
BA;599.3
RN;
PI;
RJ;381.7
BA;
MA;
PE;
CE;
GO;630.4
RN;512.7
PA;
SE;391.2
RS;
PR;432.3
PI;469.4
CE;626.7
MG;
AL;
RS;673.8
PE;
GO;568.8
BA;
RJ;620.5
MG;461.8
MT;
SP;
PE;477.5
SP;487.8
MG;439.0
RJ;687.1
ES;379.6
RJ;466.9
SP;360.9
AL;
PR;
SP;778.2
RN;544.9
RJ;
RN;
SP;685.4
MA;
CE;622.5
PE;718.4
MG;
RS;651.0
MA;533.0
PB;512.6
BA;482.2
PI;
CE;336.1
SP;643.7
MG;
RN;864.1
PI;548.2
PE;476.6
RN;575.2
PE;338.4
SP;
MG;494.9
PR;
SP;
AL;
MS;406.4
BA;692.6
SP;
PE;637.8
PA;
RJ;
PE;449.4
SP;
PR;
MA;
RJ;400.2
MG;
CE;469.7
SP;
BA;
CE;
PA;541.9
DF;
SP;
SP;
GO;479.4
PE;560.5
PE;669.3
MG;
MA;759.4
MG;585.1
GO;468.2
CE;744.2
BA;511.7
PA;593.5
MT;427.0
SP;644.9
ES;548.9
SP;445.5
MA;448.3
RN;425.5
BA;611.1
SC;
GO;510.9
PR;
DF;631.8
RN;
RJ;377.3
MG;
PR;
CE;
GO;591.3
RO;
BA;
PE;
PA;
DF;
RO;
CE;539.8
MT;382.5
MS;560.9
SE;
PA;
MA;724.9
PA;590.0
CE;
AM;
DF;455.8
RS;
MA;575.6
AM;395.1
PE;
RJ;
SP;
RS;727.8
RS;
MG;524.3
BA;405.2
MG;405.2
PA;
RS;599.9
PI;620.3
SP;
PB;415.8
CE;343.0
CE;
PE;499.0
PE;
SE;492.2
SE;424.8
CE;713.7
MS;
AL;650.9
CE;529.6
SC;588.0
MG;
AM;534.1
GO;
ES;406.4
CE;
CE;
PE;
BA;372.6
PR;408.9
AP;
BA;
RJ;363.8
PB;436.1
RS;633.0
BA;471.4
BA;587.6
CE;
AL;674.4
MG;
RJ;589.2
CE;448.6
CE;
RJ;812.6
SP;
MG;601.4
PE;360.8
SP;396.4
CE;526.0
GO;573.4
PE;388.5
SP;
SP;397.1
SP;454.3
MG;371.4
RJ;
MG;
AL;376.3
SP;
DF;634.3
SC;670.7
RN;445.7
DF;
RJ;592.5
CE;448.5
AL;400.1
SP;473.2
MS;454.3
BA;
CE;
MG;760.1
BA;426.8
BA;
SP;817.6
BA;
ES;461.9
MT;
SP;432.2
AL;
RJ;
SC;662.4
PE;
MG;553.7
SP;573.1
SP;587.9
TO;
MG;466.6
GO;469.9
ES;407.0
RS;412.9
AL;687.7
ES;
MG;
PB;538.6
SP;
SP;461.8
RJ;808.8
CE;798.1
SP;613.9
MG;
BA;620.1
MG;531.4
RS;731.8
BA;
PR;422.0
BA;490.5
PB;507.4
SP;
PB;436.0
SP;535.4
SP;682.2
SP;703.8
RJ;492.8
MG;694.0
SP;736.5
SE;506.2
RN;590.6
CE;717.2
BA;488.5
PI;334.9
PI;388.4
GO;610.3
MA;353.4
PE;
SP;
PB;576.3
MA;
DF;473.6
SC;517.1
PE;
DF;406.2
PE;
PE;
MA;
RS;591.0
PE;365.5
AL;
RN;735.4
SP;
BA;334.6
DF;672.7
BA;
CE;485.4
CE;451.3
RS;823.7
GO;551.0
SC;483.4
BA;747.1
DF;
SP;583.7
MT;
AM;467.4
PA;537.2
RJ;555.3
MG;423.3
PB;572.2
DF;392.7
GO;
MG;
DF;375.7
PA;371.7
PB;461.0
GO;
RJ;484.6
RS;
CE;
SP;
PR;467.2
AL;
BA;408.2
ES;702.6
PA;629.2
BA;401.9
MG;381.0
RN;479.9
CE;527.3
BA;
PE;603.1
CE;560.6
RS;375.7
ES;751.4
MG;
RS;
RJ;554.9
GO;560.8
PR;
MS;
GO;498.9
MG;666.2
RO;489.6
MG;
MT;
MG;
MS;
RJ;
SP;
SP;
CE;
RN;
SP;
RJ;664.1
RJ;698.9
PB;
SP;807.2
CE;448.1
BA;348.1
BA;372.5
ES;
MG;671.2
SP;684.9
SP;549.9
SP;
BA;523.0
MT;604.0
RO;
PB;358.7
MG;376.0
MG;786.2
SP;
RJ;
SP;658.1
MS;675.7
GO;
RN;578.0
PE;
BA;497.3
PB;
RS;609.5
MG;
PR;549.2
PE;
BA;393.5
PE;
CE;432.8
SP;600.4
MG;732.2
DF;
SP;
SP;
GO;635.0
SP;
RN;456.3
PI;334.8
SE;339.2
RN;437.1
DF;
SP;
SP;
CE;539.3
RJ;
SP;
RS;
SP;626.9
RS;705.6
PR;
CE;388.8
PR;
SP;
MG;684.3
MA;
SP;
MG;631.1
MG;651.7
MG;
SP;465.4
BA;
RJ;461.6
RJ;859.1
PI;
PR;783.5
RO;
MT;
PR;613.7
PI;554.5
SP;730.3
PA;504.4
AM;609.9
PE;367.7
RS;
RO;
SP;
RS;668.6
RS;622.2
CE;
GO;
PA;398.0
CE;592.2
SP;363.5
PA;
BA;
MA;635.7
PR;475.2
AL;491.0
SP;663.2
MS;
RS;792.9
PE;
PB;
SP;500.1
RJ;439.6
PB;402.2
SP;
BA;
GO;
SE;474.3
PR;
BA;599.4
RJ;
SP;
BA;577.8
CE;
MA;374.1
SP;
PA;
SE;453.5
SP;337.6
AL;
RJ;360.1
PB;471.1
PB;
CE;429.7
GO;532.4
BA;
PA;
RJ;
CE;
MG;421.1
SP;671.0
MS;400.0
RJ;566.6
SP;
RJ;
AM;
SP;604.2
RJ;700.7
PA;
PR;
BA;751.1
CE;425.5
SE;433.6
BA;644.3
SP;634.9
CE;
PE;432.2
PI;771.5
RN;
RJ;378.0
BA;679.0
PA;
SE;389.4
AP;616.6
RJ;847.5
RJ;
CE;581.9
PE;656.7
PI;522.4
SP;
RJ;692.0
AL;
PB;414.6
PE;422.3
PB;465.0
CE;593.6
RJ;458.5
RJ;592.2
SP;524.9
SP;666.0
MG;622.1
CE;
PA;
PB;
RJ;601.8
BA;532.5
RO;
MG;653.3
MG;
PA;442.3
RO;600.9
RJ;
SP;515.4
SP;
RS;
CE;539.2
SP;611.0
BA;
PB;376.0
MT;
ES;482.5
PE;
GO;453.6
GO;620.1
RS;
RJ;
BA;637.3
BA;603.7
PE;
BA;486.9
SP;
SP;729.8
MG;759.3
MG;
PE;
MA;545.2
DF;382.5
SP;
RJ;433.3
GO;
MG;690.4
CE;577.7
CE;
PE;614.8
SP;561.2
RJ;486.6
DF;448.5
DF;
GO;
PE;
MA;378.6
SP;595.0
ES;
MG;499.4
BA;
PR;
MA;459.2
MG;593.7
SP;462.4
CE;
PE;502.8
BA;
PE;606.6
SC;
RJ;748.8
SP;569.4
MT;
RJ;349.2
PA;485.2
MA;516.0
RS;355.8
SP;539.4
RS;644.1
MA;401.4
SP;
DF;
PB;444.5
PI;365.7
RR;
MG;
CE;
GO;
RS;455.0
DF;
BA;
PE;763.1
PA;619.8
PE;
SP;
MG;
PE;529.4
SP;485.9
CE;558.6
MG;439.1
SP;
GO;
MG;599.1
SP;606.6
RJ;
RN;622.5
RS;
PE;761.0
MG;732.0
BA;440.7
CE;506.1
MT;491.5
CE;446.8
MG;
PB;521.5
CE;399.1
RO;581.2
RJ;
GO;
CE;
MG;551.0
BA;383.6
SP;
RS;
RO;
PE;721.3
PE;405.5
SC;
CE;328.3
CE;554.7
MG;
RS;646.3
RJ;380.4
MG;387.0
RJ;
SC;384.3
CE;
BA;379.2
AL;498.5
CE;
RN;446.1
RJ;490.5
MG;664.2
RS;718.0
SP;739.9
BA;
RJ;
MG;616.0
BA;384.7
PR;596.3
MG;
PA;566.7
PI;502.0
RJ;796.6
SP;589.7
CE;
BA;515.5
BA;379.3
CE;
RJ;
CE;
CE;630.6
RJ;
AM;
CE;713.2
RS;424.5
SP;588.8
BA;358.4
CE;618.1
BA;
SP;690.3
SP;479.8
MT;
CE;543.8
PI;629.5
DF;534.0
SP;
MG;393.3
PB;388.3
SP;
SP;682.1
PB;478.3
SP;487.4
BA;
PE;
SP;
PI;
DF;665.7
RJ;
BA;
PE;
PI;541.3
SP;595.6
RJ;
PR;705.3
BA;
MG;
AP;741.3
PR;
BA;
MG;570.4
RJ;702.8
SC;336.8
RO;
PB;556.4
SE;532.5
PE;
MG;706.1
BA;424.7
BA;432.2
SC;
PR;
SP;599.6
CE;
BA;663.6
PR;
AM;803.4
RJ;466.6
BA;457.9
SP;467.1
SP;397.7
SP;
AM;
PI;
PB;
MT;569.2
SP;
AM;
PB;
MS;529.2
RJ;
RO;602.5
MG;
BA;420.0
MG;590.3
SP;741.9
AM;421.1
PA;455.5
PE;608.4
CE;556.9
PB;633.6
AL;
GO;524.6
MS;
PR;558.4
PA;
MT;573.7
SP;
PB;363.8
MA;391.2
GO;471.9
MA;
MG;672.6
CE;912.5
RJ;
AL;518.7
RJ;364.6
MS;402.2
CE;
SC;
SP;
PE;339.5
MG;
RJ;520.8
CE;387.1
AL;
PA;456.1
MG;
PA;485.4
PA;427.1
MS;
SP;
BA;530.3
GO;
PI;479.6
RS;728.6
SP;588.3
AM;582.1
MG;507.6
PB;555.7
SE;
SP;
SC;
MA;775.5
AM;
RS;629.4
PI;541.8
MG;694.4
SE;
MG;632.4
GO;
CE;
SP;
RJ;644.8
MG;653.5
PE;466.1
SC;472.5
ES;631.2
SP;599.1
CE;380.8
SP;
CE;463.3
MG;428.9
RJ;574.8
PA;420.3
MT;
MG;839.9
MG;461.9
BA;435.9
GO;374.3
CE;490.1
PA;332.5
CE;
RJ;649.8
SP;
AM;
BA;
SC;506.3
CE;
MG;743.8
PE;
MA;
BA;615.2
PB;
BA;661.9
MG;616.8
SP;
PE;
RN;912.3
SP;399.5
GO;
MA;
SP;666.1
RS;
RS;
BA;
SP;769.1
MG;
SP;388.5
AM;489.3
PI;
CE;
GO;
PE;435.0
PA;404.6
PE;492.8
PR;
PE;
PE;426.5
PE;
RJ;
BA;412.2
MA;601.2
PR;486.8
PI;
PA;556.4
PE;730.7
CE;
PI;
PE;
PA;508.2
PA;399.4
SP;
PE;491.0
MA;580.1
GO;
PE;381.3
RN;
MG;374.3
RS;
MG;
MG;354.9
RS;657.0
PR;524.7
CE;
RR;543.1
BA;385.1
RN;417.0
MA;471.6
SC;459.5
MG;
MG;630.1
BA;
RJ;
SE;
MG;437.5
MA;406.5
BA;365.9
ES;
PB;697.0
TO;
GO;
PE;
BA;481.6
PR;513.5
AL;343.8
PB;333.4
CE;
PE;
PA;638.9
AP;
SP;558.4
SP;
PE;789.9
RN;610.8
SP;384.0
MG;429.1
CE;693.7
CE;637.6
SP;
PI;
DF;626.9
BA;683.0
SP;526.1
SE;594.5
PR;563.2
MG;553.5
PB;
PR;466.3
MG;
RJ;
BA;435.3
SP;
SP;
SP;
AL;
MS;
PR;807.8
PE;
AM;557.3
MG;
MA;433.1
BA;669.1
CE;
RN;595.9
PE;
DF;446.1
GO;571.5
BA;585.1
RJ;440.1
RN;436.1
PE;408.7
PI;628.9
BA;489.9
RO;
BA;434.8
CE;
MG;
ES;491.0
SP;
MG;604.9
MA;500.7
BA;601.8
SP;414.5
SP;466.0
MG;
RJ;513.1
MG;
RO;
SP;
RS;
SC;937.7
PR;
MG;698.9
BA;
CE;432.7
AL;375.2
PA;371.2
SP;629.1
BA;426.1
MS;486.1
PE;627.1
MA;417.1
MT;558.0
SE;433.5
CE;
RJ;
RS;
RJ;432.0
PA;443.5
TO;368.8
CE;
SP;
BA;448.2
SP;
BA;358.5
MG;486.9
MG;
SP;428.5
DF;
MG;
SC;549.9
AM;
AL;509.6
SP;639.0
RJ;631.1
DF;596.8
PA;445.4
SE;357.4
SC;
BA;573.0
BA;
SP;666.0
BA;
RJ;
PE;694.4
SP;386.1
PI;425.1
MT;
PI;359.3
RJ;677.5
PI;455.0
PA;391.9
ES;732.2
RR;504.2
RJ;552.4
SP;
MG;397.5
PE;385.7
RO;374.6
SP;
BA;
MG;
ES;436.7
MA;352.7
BA;578.3
BA;
MG;551.6
PR;596.7
PI;475.2
CE;612.5
SP;628.0
AM;411.3
BA;
MA;474.6
SC;661.8
CE;637.0
MS;483.3
RN;466.0
SP;642.6
PB;574.6
RR;404.4
AP;
MA;584.9
PI;
PA;486.6
PR;507.4
AL;717.5
RJ;516.3
PI;
PE;669.4
AP;
GO;
SP;593.7
RN;333.4
SP;459.8
MA;496.1
MA;
SP;
BA;397.6
GO;541.4
RJ;
PE;569.4
SP;599.3
PE;
RJ;542.2
PB;
RJ;
CE;377.9
RS;482.5
DF;432.9
PB;359.1
MT;327.1
SP;824.5
AL;551.0
CE;476.7
MS;530.4
SP;
MA;598.0
CE;543.7
PE;539.7
MT;
RJ;
SP;598.2
PR;
PE;499.0
PA;417.9
PE;856.1
PE;474.1
RN;565.1
RJ;441.4
SP;637.4
MA;539.6
CE;464.3
CE;
AM;526.0
SP;
RR;
RN;
RJ;699.5
MA;476.6
SP;445.0
SP;
CE;549.9
AL;650.6
PB;502.3
PA;612.8
PE;633.2
GO;
CE;
PA;548.8
MS;
PB;
CE;434.7
RS;466.7
CE;483.2
MS;
RJ;453.2
AM;
SP;459.3
MA;485.7
MT;428.6
RJ;483.7
RS;494.3
SP;607.0
GO;
ES;701.5
BA;568.1
RJ;542.4
PE;519.7
CE;657.4
CE;392.8
SC;512.2
RJ;
SP;483.0
MG;613.3
MA;
MG;371.4
MG;403.5
PE;557.3
SP;426.2
RO;
TO;448.7
PI;388.2
SP;
SP;
RJ;685.6
RS;501.4
SP;
RS;
AM;477.3
SP;393.5
BA;
RJ;778.7
SP;482.5
MA;521.1
SP;679.4
RN;
SE;
AL;
RS;606.3
RJ;468.0
MG;
GO;562.9
PB;
MG;573.3
RO;
GO;
RN;
AL;549.2
AL;397.7
PR;399.9
MG;775.8
BA;
MG;
SP;818.7
RS;752.1
DF;686.1
AP;
BA;
BA;579.8
DF;603.8
RJ;799.5
SP;
RS;
SP;660.1
AL;429.1
SP;
BA;351.1
SP;673.7
MG;876.3
PE;
AL;520.8
PR;478.2
SP;488.6
PA;406.8
SP;827.7
AM;
PB;621.9
DF;
CE;
PA;
PI;
SP;707.8
ES;674.7
BA;429.8
SP;524.8
SP;
PB;378.0
PR;
PR;598.3
PE;368.9
RJ;923.8
SE;418.5
BA;664.2
RN;338.9
MA;603.8
RO;502.2
MG;403.1
SP;
MG;750.3
PA;
SP;353.3
RN;
CE;
SP;
PB;
MA;
PA;458.2
CE;588.2
PE;
ES;
ES;
BA;
PI;720.9
DF;
TO;521.4
CE;642.5
SE;
PA;
PE;429.2
CE;
MG;613.4
PB;
GO;513.7
RJ;795.8
PA;
MG;
PE;498.5
PI;409.4
SP;466.6
PE;602.2
PE;
BA;541.8
SE;375.5
SP;450.9
DF;
SP;405.9
RN;
BA;454.7
AL;
RJ;
GO;
RN;558.2
SP;
CE;390.0
MG;
PB;463.2
PR;413.2
SP;
PA;670.0
PE;724.5
RS;
SP;464.4
RN;489.7
RJ;608.5
SP;
MG;
SE;344.9
SC;
MG;
MT;401.6
SP;685.2
RS;684.8
PR;
PR;
RJ;
MA;407.6
MG;679.5
CE;
SP;684.9
SP;
BA;433.3
SC;378.7
SP;446.9
BA;
MA;678.2
MG;378.8
PI;519.6
AL;408.8
SP;
SC;
DF;468.4
MA;
PI;364.4
SP;
MG;
MG;566.9
ES;762.7
PB;450.3
MG;
RJ;653.9
MA;631.0
BA;534.0
MA;
BA;577.6
PA;
SE;617.6
SE;723.6
RN;590.2
PA;473.8
SP;598.4
SP;567.4
RO;428.1
PB;
BA;
PB;419.8
MT;
PR;
MG;387.1
DF;
AP;471.9
TO;626.6
MA;539.0
PE;562.5
CE;640.8
RO;604.3
GO;534.5
SP;552.8
RJ;
GO;638.3
PA;425.1
SP;
BA;477.8
MA;442.8
RN;655.4
MA;506.5
GO;
RJ;404.2
RS;455.7
PA;
CE;
BA;598.7
RR;527.0
RJ;475.3
ES;
MG;
RS;565.8
PB;
CE;
DF;
RJ;335.8
MS;350.8
PE;492.3
MT;673.9
RS;594.8
MT;560.8
MG;645.2
MG;
MA;
PE;624.5
PB;
MG;609.9
SP;499.0
PA;487.4
PE;445.2
MG;568.3
PE;498.1
PE;417.1
RS;
GO;521.1
SP;
PB;
MA;544.4
AM;441.2
GO;
DF;685.7
RS;
BA;501.0
PE;
SP;
SP;
PI;513.6
PB;380.0
MG;
RJ;
RJ;729.5
MT;471.9
RJ;466.1
ES;610.7
BA;433.3
RS;
GO;
BA;558.3
RJ;580.3
PE;466.5
BA;
CE;467.1
PA;445.6
MG;500.2
RJ;
MG;
RN;691.2
SP;718.5
GO;
PE;377.5
CE;403.0
SP;
RJ;
DF;596.4
DF;509.9
PE;376.4
MS;712.8
PE;634.6
SP;573.8
SP;524.7
BA;377.9
PB;480.7
CE;443.7
MA;
MG;417.5
MA;
PI;353.0
PB;546.5
BA;
PA;496.4
AM;437.6
MG;500.4
SP;503.2
PB;613.5
CE;
RJ;410.4
PA;
SP;
SP;
RN;575.2
SP;639.8
RS;
MA;365.2
PE;
PR;
RS;368.4
CE;
SP;
AP;416.0
PR;458.6
BA;628.1
CE;
MG;571.7
BA;
SC;
SC;541.4
BA;452.8
PA;517.5
MG;413.7
PI;384.7
SC;520.3
GO;
MA;683.9
DF;
MG;769.9
PI;774.5
CE;440.9
PB;399.8
MG;541.0
GO;664.4
PA;468.0
BA;660.7
PR;657.5
PE;393.5
SC;393.4
MG;631.1
RJ;634.4
PA;528.8
MT;465.7
PE;
PB;
AM;
PA;334.3
RJ;327.1
SP;365.4
PA;459.6
MA;461.8
PI;
MG;
GO;668.5
RJ;566.5
BA;376.0
RJ;
PE;
MG;823.7
PE;
SP;
SP;
ES;649.1
MS;
PE;
MS;
TO;554.1
PA;461.4
RS;466.2
CE;560.3
RO;
PR;
GO;688.5
SP;665.9
SP;440.3
CE;486.8
PE;
MG;692.6
SP;
AL;470.4
CE;602.6
PA;395.2
SE;
PA;
MT;379.8
PE;404.4
RJ;
MG;634.8
AL;426.9
RS;
RN;421.3
AP;
SP;500.0
SP;661.0
SP;
PE;354.2
BA;546.7
SP;643.0
RO;568.6
PI;399.8
AC;
AC;
TO;595.0
SC;
PE;455.9
PB;701.7
SP;699.8
MG;
PA;
CE;
GO;
MS;855.0
GO;811.6
SP;599.5
CE;
SP;609.4
MA;419.2
MG;
PE;
RO;
PA;357.4
GO;483.0
SP;374.2
PA;
RS;586.4
CE;627.4
PE;
MA;398.4
PB;460.2
SC;549.4
AL;
AM;524.5
GO;
SP;
RJ;744.2
MA;389.8
BA;409.2
PE;393.6
CE;
AM;460.5
BA;386.9
PR;691.4
MG;651.1
BA;688.0
AL;664.7
MG;516.7
SE;620.9
RJ;
CE;334.5
RJ;336.1
RJ;487.8
GO;593.7
RJ;739.0
SP;520.2
RN;530.3
MT;
SP;517.5
PE;628.3
SE;
PA;518.8
PI;
RS;691.0
MG;472.3
PB;
PE;
SP;
MG;577.3
MA;481.8
SP;557.6
ES;715.3
MT;
PE;467.6
SC;570.9
RJ;642.2
MG;
CE;416.7
SP;581.6
MG;
SP;
MG;
MG;555.3
PA;452.1
AL;451.1
MG;
CE;
PI;367.1
SP;
PA;397.7
MA;
PA;651.0
PE;400.4
MA;456.9
PA;
MG;
PI;
SP;416.3
RJ;
SP;459.7
CE;531.4
AM;391.7
PE;
GO;
SE;493.7
MG;
PE;
CE;361.2
MG;562.0
SP;
MG;
CE;
MA;630.7
CE;651.6
PI;514.4
MA;
RN;
SE;411.6
BA;
SP;507.3
RO;
PE;634.9
RN;717.7
RN;577.8
PB;
MG;443.2
RN;534.5
RN;626.9
BA;389.9
MG;565.5
SP;398.5
RJ;
CE;435.6
PA;345.5
RR;479.8
PA;454.6
CE;599.3
MG;
BA;
PA;594.9
SE;
PI;710.5
SP;
RJ;603.8
GO;508.2
ES;633.5
PB;396.4
SP;
SP;
RN;
PA;639.4
PE;475.7
SP;498.5
PE;444.4
GO;623.6
MS;
PE;337.8
RS;
MG;
BA;518.6
ES;717.8
RR;
RJ;
PA;
CE;543.1
PE;559.6
PA;392.1
SP;
PA;555.5
SP;408.6
BA;647.1
MG;
PE;436.1
GO;
PB;
RS;733.3
SP;632.1
CE;
SP;
SP;533.6
MG;465.8
ES;555.8
BA;538.7
PE;
RS;
AM;
BA;428.7
PA;509.0
RJ;473.5
PE;
SP;719.3
SC;361.7
AM;464.6
BA;432.9
MG;349.3
BA;603.1
SE;457.8
RJ;707.5
PE;676.5
PE;
PE;
PE;488.2
BA;393.1
SP;582.3
RJ;677.4
BA;
PA;412.6
SP;
PI;499.0
PE;492.0
SP;
MG;701.9
CE;
SP;
RS;
PA;626.6
PB;
TO;
CE;381.6
CE;
RJ;709.5
MG;
PA;
SP;371.5
SP;
SP;669.7
BA;417.1
SC;546.9
AM;480.2
PB;601.1
BA;558.7
PA;595.0
SP;
RN;446.2
AP;
CE;360.3
PA;
RJ;
AL;497.1
BA;553.0
SP;446.1
CE;
RS;495.9
SP;594.7
RJ;683.9
SE;335.1
PA;513.0
DF;710.2
MA;481.9
MG;530.8
MT;
RJ;744.6
AL;542.9
SP;438.1
AM;
MG;
AC;498.4
MT;
SP;592.0
SP;554.0
SP;537.8
PE;342.8
PE;376.2
PB;692.4
RJ;
MT;652.5
PR;657.1
SP;547.8
SP;487.0
PR;
ES;636.9
SE;467.3
SP;468.9
SP;
BA;
SP;445.1
RS;420.1
TO;
PA;339.8
SE;523.5
CE;
SP;
RN;
AM;
CE;
BA;
PE;
PA;
MG;517.6
MG;
PI;552.1
PA;
RS;
RJ;
RJ;
PI;
BA;430.1
RS;562.0
CE;
AP;376.7
PA;
MG;
SP;612.4
MG;478.7
CE;
BA;
CE;
DF;745.3
ES;416.1
MG;
SP;452.2
PR;416.9
CE;675.6
MS;
SP;
PR;675.4
RN;
RS;
PE;
GO;532.8
MG;677.9
AM;572.5
PE;481.8
PE;
CE;
SP;
MS;
SC;440.7
SP;
SP;
BA;
CE;
CE;
MG;511.3
SP;441.6
AM;
RJ;
PA;406.0
PE;605.7
CE;387.9
SP;691.2
MG;
PA;488.7
ES;
RS;603.2
BA;868.3
MG;691.8
BA;558.0
AL;473.8
SP;
RJ;429.3
PE;365.8
GO;651.1
SP;
SP;
CE;618.8
AP;
SP;602.2
PR;651.3
MG;
SP;
SE;464.6
BA;
BA;710.2
RO;639.5
PE;744.4
BA;
CE;
MG;
MG;471.3
SP;431.2
MG;
SP;761.3
RJ;
CE;
PA;
MG;480.4
PE;395.3
BA;
PA;
SP;471.4
PR;631.6
CE;676.3
AL;435.0
RS;642.4
MG;
CE;587.1
PE;
BA;491.2
GO;475.0
SP;421.6
PE;413.5
RJ;
CE;
MG;544.0
CE;
PA;436.5
PA;625.4
SE;
GO;687.8
PB;
RS;396.5
MA;512.2
CE;510.6
MG;
MS;
SP;
PI;
MA;377.0
SP;699.7
RJ;
PR;
CE;
SP;693.5
BA;443.4
SE;
PE;470.4
BA;801.6
RJ;544.5
AM;
SP;648.5
MG;795.5
BA;370.1
SE;
CE;496.8
PA;356.1
SP;518.3
RJ;378.1
RJ;685.1
RJ;595.5
RJ;547.4
PR;
PE;408.9
MG;
MG;
AP;503.0
RJ;554.8
RJ;614.4
TO;
PR;645.8
MA;635.4
SP;
SP;
SP;
CE;715.2
BA;601.3
PB;555.5
ES;
AL;355.0
BA;486.5
PA;458.8
SP;493.6
RN;618.5
MG;
MA;
MG;
SP;
BA;450.2
MG;
GO;431.7
SP;793.7
ES;591.0
SP;712.9
RS;399.2
MG;655.9
MG;
MA;
PR;576.1
SP;430.4
CE;615.4
PR;651.2
AL;
RO;606.1
MG;629.9
MG;830.0
ES;
BA;
GO;714.5
SE;430.2
SP;637.0
PE;376.6
SP;
CE;430.2
SP;
PI;
RS;
RJ;
PI;689.5
CE;517.4
MA;
AM;
PE;427.1
PE;
RJ;541.8
PB;
SP;
ES;763.0
TO;337.8
AL;525.0
PE;
SP;826.3
SP;
PB;
MG;
PE;411.5
ES;614.3
PE;
SP;
SP;659.2
SP;
CE;385.2
PB;426.0
CE;503.9
MG;525.7
AM;
CE;
BA;370.4
BA;
SE;465.5
PE;
PB;394.2
SE;
SP;
PE;
PB;564.1
PB;506.6
BA;367.4
MG;
ES;
CE;471.5
BA;454.5
RS;
PI;520.5
MG;
CE;598.1
CE;412.9
BA;
SP;525.9
CE;
AL;
PA;807.7
RJ;376.8
PE;
PE;599.5
PA;461.8
CE;363.1
MG;435.9
SP;
MG;
GO;
GO;
BA;
GO;487.3
SP;778.6
CE;365.2
CE;
CE;361.6
PB;617.9
PB;
MG;565.1
ES;
MG;510.6
RS;523.1
MS;443.1
RJ;678.6
BA;
PB;
RJ;497.4
SP;
SC;611.3
MG;427.2
PE;
SP;548.3
BA;420.5
MG;613.8
PA;389.0
PE;
SP;
SP;
PR;625.8
AL;411.4
BA;
SC;483.6
MA;428.3
PB;726.3
PI;432.8
PE;451.1
ES;435.6
BA;407.2
SE;422.2
MG;
PI;
SE;501.3
PB;
RO;444.4
MG;649.4
ES;
MT;
PI;
RS;641.4
BA;
MG;594.5
PA;493.2
PA;
RN;382.0
CE;420.3
SP;390.8
PB;610.3
MG;
AC;
AC;434.8
PR;369.4
BA;604.7
AL;512.6
SP;702.0
SP;373.6
MG;546.2
RO;
RO;570.6
RO;521.9
CE;
ES;
PR;
MS;
PE;395.6
PE;375.5
BA;
MG;547.7
DF;668.3
PE;926.6
RJ;420.5
BA;508.4
SP;526.2
SP;
DF;
RS;
ES;695.3
MG;570.9
GO;456.4
PR;640.0
SP;659.6
PI;
SP;564.3
SP;725.0
SP;411.6
PE;
BA;342.3
AP;368.5
BA;
PB;415.1
BA;
PI;480.3
PI;401.8
MA;
CE;339.1
MG;710.1
RO;488.7
PA;
SP;
MG;
AP;501.9
SP;
MA;451.6
DF;
MA;574.4
MS;386.1
GO;693.2
BA;690.7
PA;537.1
AP;406.1
RJ;434.9
RN;405.1
CE;686.4
RN;616.2
SE;545.5
SP;
CE;490.1
SP;
CE;549.5
BA;409.0
PE;
BA;813.0
AL;459.4
PA;471.8
PI;
PA;
DF;485.8
ES;
ES;511.3
RS;
PI;389.6
RN;759.4
SE;428.7
RJ;
PE;
PB;502.9
BA;384.4
BA;429.5
PR;439.8
SP;
PE;625.3
PI;
PB;570.8
CE;734.1
CE;336.7
RN;
